Id,zone_FV,zone_RH,zone_RL,zone_RM,YearBuilt,YearRemodAdd,FinishedBasement,BsmtFinSF1,Basement,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,BathTotal,KitchenAbvGr,TotRmsAbvGrd,GarageCars,WoodDeckSF,OpenPorchSF,LOG(Porch),EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SalePrice,Zeros,OverallQual,OverallCond,ExterQual_NUM,ExterCond_NUM,KitchenQual_NUM,QUALITY,QUALITY2,logqual,TOT_rooms,ft_per_room,LOG(YFN)2,Sold_FN,sale_cond,sale_new,sale_other,sale_con,sale_deed,cond_norm,cond_abnorm,cond_ajdlnd,cond_alloc,cond_fam,cond_part,Blmngtn,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NoRidge,NridgHt,NWAmes,OldTown,Sawyer,SawyerW,Somerst,StoneBr,SWISU,Timber,Fix_LotFrontage,LotArea,NUM_BsmtQual,NUM_BsmtCond,NUM_BsmtExpos,BsmtFinSF1,BsmtFinType2,,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,NUM_Heat,CentralAir,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,TOTBaseBath,FullBath,HalfBath,TOTbath,BedroomAbvGr,KitchenAbvGr,Fireplaces,NUM_Fire,GarageCars,GarageArea,NUM_GarQual,NUM_GarCond,PavedDrive,TOT_Porch,LOG(bsun)
407,0,0,1,0,1936,1950,0,0,1,1064,1166,0,1639,0,0,1,0,3,1,1,6,1,0,0,0.01,0,0,0,0,115000,13,6,5,3,3,3,22,53,1.72427587,8,158.5,1.785329835,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,12090,4,3,0,0,Unf,,0,1141,1141,4,1,1165,1098,0,0,0,2,1,3,4,1,1,3,2,420,3,3,1,195,3.026941628
408,0,0,1,0,1915,1976,0,0,1,840,840,840,1680,0,0,2,0,4,2,1,8,1,0,0,0.01,160,0,0,0,177000,11,6,7,3,3,3,20,45,1.653212514,12,166.8333333,1.785329835,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10364,4,3,0,0,Unf,,0,806,806,4,1,806,766,0,0,0,2,1,3,3,1,1,3,2,373,3,3,1,40,2.924279286
409,0,0,1,0,2006,2006,0,0,1,1063,1071,1101,2172,0,0,2,1,3,2.5,1,9,3,192,62,1.792391689,0,0,0,0,280000,9,7,5,4,3,4,22,52,1.716003344,6,148.8333333,1.785329835,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9991,3,3,0,1116,Unf,,0,165,1281,5,1,1620,0,1,0,1,2,0,3,3,1,1,3,2,490,3,3,1,138,3.026533265
410,1,0,0,0,2007,2008,1,789,1,1034,1050,1028,2078,1,0,2,1,3,2.5,1,8,3,0,102,2.008600172,0,0,0,0,339750,7,8,5,4,3,5,21,51,1.707570176,10,184.6,1.785329835,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,10480,3,3,0,0,Unf,,0,1064,1064,5,1,1166,0,0,0,0,1,0,1,3,1,0,0,1,240,3,3,1,0,2.389166084
411,0,0,1,0,1958,1958,0,0,1,1276,1276,0,1276,0,0,1,0,3,1,1,5,1,0,0,0.01,0,0,0,0,60000,13,5,3,3,2,3,21,45,1.653212514,7,152.4285714,1.77815125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,15576,4,3,0,0,Unf,,0,840,840,5,1,840,840,0,0,0,2,0,2,4,1,0,0,1,308,3,3,1,320,3.105850674
412,0,0,1,0,1955,1955,1,1056,1,1056,1056,0,1056,1,0,1,0,3,1,1,5,2,264,0,0.01,0,0,0,0,145000,10,5,5,3,3,3,21,50,1.698970004,6,158.6666667,1.770852012,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109,14154,5,4,0,0,Unf,,0,1063,1063,5,1,1071,1101,0,0,0,2,1,3,3,1,1,4,3,947,3,3,1,158,0.01
413,1,0,0,0,2009,2009,1,578,1,1470,1478,0,1478,1,0,2,1,2,2.5,1,7,2,0,144,2.158362492,0,0,0,0,222000,8,7,5,5,3,4,17,30,1.477121255,10,213.6,1.770852012,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,85,10800,5,3,0,789,Unf,,0,245,1034,5,1,1050,1028,1,0,1,2,1,4,3,1,1,4,3,836,3,3,1,102,2.950364854
414,0,0,0,1,1927,1950,0,0,1,1008,1028,0,1028,0,0,1,0,2,1,1,5,2,0,0,0.01,130,0,0,0,115000,12,5,6,3,3,3,17,32,1.505149978,9,153.8888889,1.763427994,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,9571,3,2,0,0,Unf,,0,1276,1276,3,1,1276,0,0,0,0,1,0,1,3,1,0,0,1,350,3,3,1,0,3.003460532
415,0,0,1,0,1993,1993,1,1173,1,1311,1325,1093,2418,1,0,2,1,3,2.5,1,9,3,250,154,2.187520721,216,0,0,0,341000,5,7,5,4,3,4,19,40,1.602059991,7,190.8571429,1.755874856,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,34650,3,3,1,1056,Unf,,0,0,1056,3,0,1056,0,1,0,1,1,0,2,3,1,0,0,2,572,3,3,1,132,2.139879086
416,0,0,1,0,2007,2007,1,24,1,1340,1340,0,1340,0,0,2,0,3,2,1,6,2,100,30,1.477121255,0,0,0,0,181134,9,7,5,4,3,4,20,45,1.653212514,7,156.2857143,1.755874856,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4403,5,3,2,578,Unf,,0,892,1470,5,1,1478,0,1,0,1,2,1,4,2,1,1,4,2,484,3,3,1,144,3.119255889
417,0,0,1,0,1978,1978,1,209,1,672,672,728,1400,0,0,1,1,3,1.5,1,6,2,0,0,0.01,0,0,0,0,149500,9,6,7,3,3,3,20,45,1.653212514,7,185.2857143,1.748188027,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,8960,3,3,0,0,Unf,,0,1008,1008,4,1,1028,0,0,0,0,1,0,1,2,1,1,4,2,360,3,3,1,260,2.665580991
418,0,0,1,0,1918,1950,1,1128,1,1370,1370,1254,2624,1,0,2,1,4,2.5,1,10,3,0,0,0.01,0,0,0,0,239000,8,6,6,3,3,3,20,45,1.653212514,9,140.8888889,1.748188027,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,11228,4,3,0,50,GLQ,,531,499,1080,5,1,1080,1017,0,1,0.5,2,1,3.5,3,1,1,3,3,678,3,3,1,285,2.383815366
419,0,0,1,0,1940,1950,1,312,1,756,756,378,1134,1,0,1,1,3,1.5,1,7,1,0,0,0.01,0,0,0,0,126000,8,5,6,3,3,3,20,45,1.653212514,6,168,1.748188027,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,8899,4,3,2,24,Unf,,0,1316,1340,5,1,1340,0,0,0,0,2,0,2,3,1,0,0,2,396,3,3,1,80,2.64738297
420,0,0,1,0,1968,1968,1,775,1,1056,1056,0,1056,1,0,1,0,3,1,1,6,1,0,85,1.929418926,184,0,0,0,142000,8,5,6,3,3,3,19,40,1.602059991,7,150.8571429,1.740362689,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74,7844,3,3,0,209,Unf,,0,463,672,3,1,672,728,0,0,0,1,1,2,3,1,1,3,2,440,3,3,1,0,2.44870632
421,0,0,0,1,1997,1998,1,1309,1,1344,1344,0,1344,2,0,2,0,2,2,2,8,4,0,0,0.01,0,0,0,0,206300,10,7,5,3,4,3,21,50,1.698970004,8,137.25,1.740362689,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,22420,4,3,0,1128,Unf,,0,242,1370,3,0,1370,1254,1,0,1,2,1,4,4,1,1,4,3,864,3,3,0,0,1.544068044
422,0,0,1,0,1977,2000,1,1246,1,1602,1602,0,1602,0,1,2,0,3,2,1,8,2,240,0,0.01,0,0,0,0,215000,9,6,7,4,3,4,21,50,1.698970004,7,123.4285714,1.740362689,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8160,3,3,0,312,Unf,,0,444,756,2,0,756,378,1,0,1,1,1,3,3,1,0,0,1,240,3,3,0,0,2.551449998
423,0,0,1,0,1954,1954,0,0,1,988,988,0,988,0,0,1,0,2,1,1,4,2,0,0,0.01,0,0,0,0,113000,13,5,5,3,3,3,18,35,1.544068044,10,178.8,1.72427587,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,8450,3,3,0,775,Unf,,0,281,1056,5,1,1056,0,1,0,1,1,0,2,3,1,1,2,1,304,3,3,1,453,2.994756945
424,0,0,1,0,1998,1998,1,986,1,1470,1470,1160,2630,1,0,2,1,4,2.5,1,8,3,0,66,1.819543936,0,0,0,0,315000,7,8,5,4,3,4,21,47,1.672097858,8,154.5,1.72427587,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,7060,4,4,3,1309,Unf,,0,35,1344,5,1,1344,0,2,0,2,2,0,4,2,2,0,0,4,784,3,3,1,0,2.684845362
425,0,0,1,0,1956,1956,1,616,1,1196,1196,0,1196,1,0,1,0,2,1,1,6,1,0,44,1.643452676,0,0,0,0,139000,9,6,5,3,3,3,22,53,1.72427587,7,186.5714286,1.72427587,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16635,4,3,0,1246,Unf,,0,356,1602,4,1,1602,0,0,1,0.5,2,0,2.5,3,1,1,3,2,529,3,3,1,120,2.763427994
426,0,0,0,1,1946,1992,0,0,1,651,707,682,1389,0,0,1,1,3,1.5,1,6,1,0,0,0.01,126,0,0,0,135000,10,7,8,3,4,3,21,50,1.698970004,7,116.5714286,1.72427587,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,21750,3,3,0,0,Unf,,0,988,988,5,1,988,0,0,0,0,1,0,1,2,1,0,0,2,520,3,3,0,0,2.813580989
427,0,0,1,0,1989,1989,1,1518,1,1518,1644,0,1644,1,1,2,0,2,2,1,5,2,80,0,0.01,0,0,396,0,275000,8,7,5,4,3,4,20,45,1.653212514,8,132,1.716003344,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,9200,4,3,0,986,Unf,,0,484,1470,4,1,1470,1160,1,0,1,2,1,4,4,1,1,3,3,696,3,3,1,66,0.01
428,0,0,1,0,1957,1957,1,288,1,907,907,0,907,0,0,1,0,3,1,1,5,1,0,0,0.01,0,0,0,0,109008,11,4,6,3,3,3,22,53,1.72427587,6,143,1.716003344,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72,9000,4,3,0,616,Unf,,0,580,1196,4,1,1196,0,1,0,1,1,0,2,2,1,1,4,1,297,3,3,1,44,2.791690649
429,0,0,1,0,2007,2007,1,664,1,1208,1208,0,1208,1,0,2,0,2,2,1,6,2,105,54,1.73239376,0,0,0,0,195400,8,7,5,4,3,4,23,60,1.77815125,7,154.2857143,1.716003344,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,3378,3,3,0,0,Unf,,0,651,651,4,1,707,682,0,0,0,1,1,2,3,1,2,4,1,240,3,3,0,252,2.7355989
430,0,0,1,0,1988,1988,1,1005,1,1392,1412,0,1412,1,0,2,0,3,2,1,6,2,0,0,0.01,169,0,0,0,175000,9,6,5,3,3,4,22,57,1.755874856,8,151.875,1.716003344,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12800,4,3,3,1518,Unf,,0,0,1518,4,1,1644,0,1,1,1.5,2,0,3.5,2,1,1,3,2,569,3,3,1,436,2.587710965
431,0,0,0,1,1971,1971,1,387,1,483,483,504,987,0,0,1,1,2,1.5,1,4,1,0,0,0.01,0,0,0,0,85400,9,6,5,3,3,3,19,42,1.62324929,8,136.875,1.716003344,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,8593,3,3,0,288,Unf,,0,619,907,5,1,907,0,0,0,0,1,0,1,3,1,0,0,1,352,3,3,1,0,1.982271233
432,0,0,0,1,1920,1998,0,0,1,901,1088,110,1198,0,0,1,0,4,1,1,7,0,0,98,1.991226076,0,0,0,0,79900,12,6,7,3,3,3,21,47,1.672097858,9,147.4444444,1.707570176,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6762,4,3,0,664,Unf,,0,544,1208,5,1,1208,0,1,0,1,2,0,3,2,1,0,0,2,628,3,3,1,106.5,2.954724791
433,0,0,0,1,1971,1971,1,471,1,765,765,600,1365,1,0,1,1,2,1.5,1,6,2,240,36,1.556302501,0,0,0,0,122500,6,5,5,3,3,3,19,40,1.602059991,8,148.5,1.707570176,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,11457,4,3,1,1005,Unf,,0,387,1392,3,1,1412,0,1,0,1,2,0,3,3,1,1,3,2,576,3,3,1,338,2.46834733
434,0,0,1,0,1997,1998,0,0,1,926,926,678,1604,0,0,2,1,3,2.5,1,7,2,0,36,1.556302501,0,0,0,0,181000,10,6,5,3,3,3,21,51,1.707570176,8,149.25,1.707570176,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1680,3,3,0,387,Unf,,0,96,483,3,1,483,504,0,0,0,1,1,2,2,1,0,0,1,264,3,3,1,0,2.966610987
435,0,0,0,1,1972,1972,1,495,1,630,630,0,630,1,0,1,0,1,1,1,3,0,88,0,0.01,0,0,0,0,81000,10,4,7,3,4,3,19,40,1.602059991,16,142.125,1.698970004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,5586,3,3,0,0,Unf,,0,901,901,4,1,1088,110,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,98,2.130333768
436,0,0,1,0,1996,1996,1,2096,1,2396,2411,2065,4476,1,0,3,1,4,3.5,1,10,3,171,78,1.892094603,0,0,0,555,745000,5,10,5,4,3,5,21,50,1.698970004,8,141.75,1.698970004,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1920,3,3,0,471,Unf,,0,294,765,5,1,765,600,1,0,1,1,1,3,2,1,0,0,2,440,3,3,1,156,2.477121255
437,0,0,0,1,1920,1950,0,0,1,648,734,384,1118,0,0,1,0,2,1,1,6,2,0,0,0.01,0,0,0,0,116000,12,6,8,3,3,3,24,66,1.819543936,12,172.4166667,1.698970004,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10839,4,3,0,0,Unf,,0,926,926,5,1,926,678,0,0,0,2,1,3,3,1,1,3,2,470,3,3,1,36,2.811575006
438,0,0,0,1,1926,2004,0,0,1,884,904,0,904,0,0,1,0,2,1,1,4,1,0,0,0.01,105,0,0,0,119000,12,6,7,4,3,3,19,40,1.602059991,7,141.1428571,1.69019608,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,1890,4,3,2,495,Unf,,0,135,630,4,1,630,0,1,0,1,1,0,2,1,1,0,0,0,0,0,0,1,44,2.946452265
439,0,0,1,0,1913,2002,1,365,1,440,694,0,694,0,0,1,0,2,1,1,4,1,0,0,0.01,34,0,0,0,90350,10,5,6,3,3,4,20,45,1.653212514,8,143,1.69019608,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10667,4,3,2,385,ALQ,,344,70,799,5,1,827,834,1,0,1,2,1,4,3,1,1,3,2,550,3,3,1,140,1.875061263
440,0,0,1,0,1920,2000,0,0,1,684,684,512,1196,0,0,1,0,3,1,1,7,2,0,46,1.662757832,0,0,0,0,110000,11,6,8,3,3,4,27,78,1.892094603,9.5,161.7894737,1.681241237,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,4400,2,3,0,0,Unf,,0,648,648,3,1,734,384,0,0,0,1,0,1,2,1,0,0,2,440,3,3,1,0,2.835056102
441,0,0,1,0,2008,2008,1,1767,1,3094,2402,0,2402,1,0,2,0,2,2,1,10,3,0,72,1.857332496,0,0,170,0,555000,7,10,5,5,3,5,18,35,1.544068044,7,148.5714286,1.672097858,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6000,3,3,0,0,Unf,,0,884,884,4,1,904,0,0,0,0,1,0,1,2,1,0,0,1,180,3,3,1,210,2.896526217
442,0,0,1,0,1955,1955,1,133,1,1440,1440,0,1440,0,0,2,0,4,2,2,8,0,0,0,0.01,0,0,0,0,118000,12,4,4,3,3,2,19,40,1.602059991,14,123.4285714,1.672097858,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4280,3,3,0,365,Unf,,0,75,440,3,0,694,0,0,0,0,1,0,1,2,1,1,4,1,352,4,3,0,68,3.116275588
443,0,0,0,1,1930,1992,0,0,1,1078,1128,445,1573,0,0,2,0,3,2,1,8,2,0,0,0.01,0,0,0,0,162900,12,5,7,3,3,3,22,53,1.72427587,9,165.1111111,1.662757832,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,12354,3,2,1,0,Unf,,0,684,684,4,1,684,512,0,0,0,1,0,1,3,1,0,0,2,528,3,3,1,46,3.032618761
444,0,0,1,0,2006,2007,0,0,1,1258,1258,0,1258,0,0,2,0,2,2,1,6,3,144,16,1.204119983,0,0,0,0,172500,11,7,5,4,3,4,20,45,1.653212514,10,142.5,1.662757832,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,105,15431,5,3,3,1767,ALQ,,539,788,3094,5,1,2402,0,1,0,1,2,0,3,2,1,2,4,3,672,3,3,1,242,3.099680641
445,0,0,1,0,1994,1995,1,642,1,915,933,975,1908,1,0,2,1,4,2.5,1,8,2,144,133,2.123851641,0,0,0,0,210000,6,7,5,4,4,4,22,57,1.755874856,8,136.5,1.662757832,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,12108,3,3,0,133,Unf,,0,1307,1440,3,0,1440,0,0,0,0,2,0,2,4,2,0,0,0,0,0,0,1,0,2.436162647
446,0,0,1,0,1956,1956,0,0,1,1436,1689,0,1689,0,0,1,0,3,1,1,7,2,0,0,0.01,0,0,0,0,127500,13,6,5,3,3,3,19,40,1.602059991,7,148.5714286,1.653212514,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,6240,3,3,0,0,Unf,,0,1078,1078,3,1,1128,445,0,0,0,2,0,2,3,1,1,4,2,360,3,3,0,0,3.15715444
447,0,0,1,0,1966,2002,1,247,1,1517,1888,0,1888,0,0,2,1,2,2.5,1,6,2,0,0,0.01,0,0,0,0,190000,9,6,6,4,3,4,19,40,1.602059991,7,123.4285714,1.653212514,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3922,5,3,2,0,Unf,,0,1258,1258,5,1,1258,0,0,0,0,2,0,2,2,1,1,4,3,648,3,3,1,88,2.745855195
448,0,0,1,0,1998,1999,0,0,1,930,956,930,1886,0,0,2,1,4,2.5,1,10,2,89,0,0.01,0,0,0,0,199900,10,7,5,4,3,4,20,45,1.653212514,9,147.1111111,1.653212514,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,8750,4,3,0,642,Unf,,0,273,915,5,1,933,975,1,0,1,2,1,4,4,1,1,3,2,493,3,3,1,205,2.968482949
449,0,0,0,1,1937,1950,0,0,1,780,780,596,1376,0,0,2,0,3,2,1,7,1,0,0,0.01,0,0,0,0,119500,12,6,6,3,3,3,17,31,1.491361694,7,150.8571429,1.643452676,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9855,3,3,0,0,Unf,,0,1436,1436,2,1,1689,0,0,0,0,1,0,1,3,1,1,4,2,480,3,3,1,0,2.892094603
450,0,0,0,1,1948,2002,1,331,1,649,679,504,1183,0,0,1,1,2,1.5,1,6,1,0,176,2.245512668,0,0,0,0,120000,8,3,7,3,4,3,21,50,1.698970004,8,119.375,1.643452676,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,137,16492,3,3,0,247,Rec,,713,557,1517,5,1,1888,0,0,0,0,2,1,3,2,1,1,4,2,578,3,3,1,0,2.50242712
451,0,0,0,1,1930,2005,0,0,1,813,813,0,813,0,0,1,0,2,1,1,5,1,0,113,2.053078443,0,0,0,0,110000,12,6,8,3,3,4,19,40,1.602059991,7,127.7142857,1.643452676,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11214,4,3,0,0,Unf,,0,930,930,4,1,956,930,0,0,0,2,1,3,4,1,1,3,2,431,3,3,1,44.5,2.910090546
452,0,0,1,0,1975,1975,1,655,1,1533,1533,0,1533,1,0,2,0,2,2,1,5,2,200,54,1.73239376,0,0,0,0,280000,8,7,5,3,3,4,19,40,1.602059991,8,151.75,1.633468456,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,8600,3,3,0,0,Unf,,0,780,780,3,1,780,596,0,0,0,2,0,2,3,1,1,4,1,198,3,3,0,0,2.943494516
453,0,0,1,0,1996,1997,1,742,1,872,888,868,1756,1,0,2,1,3,2.5,1,7,2,144,122,2.086359831,0,0,0,0,204000,6,6,5,4,3,3,22,52,1.716003344,7,128.4285714,1.633468456,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,6000,3,3,0,331,Unf,,0,318,649,5,1,679,504,0,0,0,1,1,2,2,1,0,0,1,308,3,3,1,176,2.113943352
454,1,0,0,0,2008,2008,0,0,1,768,786,804,1590,0,0,2,1,3,2.5,1,6,2,0,30,1.477121255,0,0,0,0,210000,10,8,5,4,3,4,22,52,1.716003344,7,127.7142857,1.633468456,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,5684,3,3,0,0,Unf,,0,813,813,5,1,813,0,0,0,0,1,0,1,2,1,0,0,1,270,2,2,0,113,2.88536122
455,0,0,1,0,1976,1976,1,1606,1,1728,1728,0,1728,2,0,2,0,4,2,2,8,2,0,0,0.01,0,0,0,0,188000,10,5,5,3,3,3,26,73,1.86332286,14.5,205.3793103,1.633468456,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,70761,4,3,3,655,Unf,,0,878,1533,3,1,1533,0,1,0,1,2,0,3,2,1,2,3,2,576,3,3,1,154,2.086359831
456,0,0,1,0,1973,1973,1,916,1,1242,1242,0,1242,0,0,1,1,3,1.5,1,6,2,0,0,0.01,0,0,0,0,175500,10,7,6,3,3,3,20,45,1.653212514,7.5,129.4666667,1.612783857,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9303,5,3,0,742,Unf,,0,130,872,5,1,888,868,1,0,1,2,1,4,3,1,0,0,2,422,3,3,1,194,2.5132176
457,0,0,0,1,1916,1950,0,0,1,624,624,720,1344,0,0,1,0,4,1,1,7,3,0,0,0.01,96,0,0,0,98000,11,5,5,3,3,3,23,52,1.716003344,5,126,1.602059991,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,9000,4,3,0,0,Unf,,0,768,768,5,1,786,804,0,0,0,2,1,3,3,1,0,0,2,676,3,3,1,30,2.79518459
458,0,0,1,0,1954,1994,1,1116,1,1364,1663,0,1663,1,0,1,0,2,1,1,6,2,224,137,2.136720567,0,0,0,0,256000,8,4,6,3,3,4,17,31,1.491361694,5,126,1.602059991,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,9297,3,3,0,1606,Unf,,0,122,1728,3,1,1728,0,2,0,2,2,0,4,4,2,0,0,2,560,3,3,1,0,2.394451681
459,0,0,0,1,1925,1996,0,0,1,588,833,833,1666,0,0,1,0,3,1,1,7,1,192,63,1.799340549,0,0,0,0,161000,10,8,7,3,4,4,20,45,1.653212514,7,143.1428571,1.602059991,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,9600,3,3,0,916,Unf,,0,326,1242,2,1,1242,0,0,0,0,1,1,2,3,1,1,3,2,528,3,3,1,0,2.769377326
